,avgMeasuredTime,avgSpeed,vehicleCount,Day sin,Day cos,Year sin,Year cos
151,107.75,39.916666666666664,46,0.9659258262887931,0.25881904510354775,0.7527285113831335,0.6583310627267499
152,116.83333333333333,35.5,98,1.0,6.341075175463162e-12,0.7532001980802796,0.6577913511227003
153,104.33333333333333,40.5,73,0.9659258262920755,-0.2588190450912977,0.7536714978005209,0.6572513015606126
154,101.5,41.833333333333336,61,0.8660254037856111,-0.4999999999979693,0.7541424103017144,0.6567109143179521
155,105.0,40.166666666666664,63,0.7071067811919376,-0.7071067811811574,0.7546129353419161,0.6561701896723572
156,125.33333333333333,33.166666666666664,101,0.4999999999985699,-0.8660254037852643,0.755083072679381,0.6556291279016397
157,120.58333333333333,34.833333333333336,86,0.2588190451018717,-0.9659258262892422,0.7667097997133683,0.641993834100832
158,134.16666666666666,34.083333333333336,80,4.605880705068903e-12,-1.0,0.7671697725822965,0.6414441051533856
159,123.16666666666667,33.916666666666664,95,-0.2588190450929738,-0.9659258262916264,0.7676293512970742,0.6408940466467394
160,114.75,37.333333333333336,135,-0.499999999999472,-0.8660254037847435,0.7680885356215807,0.640343658863501
161,137.33333333333334,30.166666666666668,162,-0.7071067811823843,-0.7071067811907107,0.7685473253199339,0.6397929420864032
162,109.0,37.666666666666664,102,-0.866025403778856,-0.5000000000096695,0.7690057201563455,0.639241896598479
163,109.5,39.75,82,-0.9659258262885788,-0.25881904510434767,0.7694637198953392,0.6386905226827989
164,108.5,38.75,55,-1.0,-7.1692248566634225e-12,0.7699213243016053,0.6381388206226466
165,108.08333333333333,39.333333333333336,35,-0.9659258262922898,0.2588190450904978,0.7703785331400372,0.6375867907014735
166,117.91666666666667,35.333333333333336,54,-0.8660254037860252,0.4999999999972521,0.7708353461757316,0.6370344332029001
167,106.14285714285714,40.714285714285715,29,-0.6915130557843118,0.7223639620578004,0.7713297800397889,0.6364356765799438
168,93.0,46.666666666666664,25,-0.4999999999992871,0.8660254037848503,0.7717477839003108,0.6359287366088744
169,80.63636363636364,52.90909090909091,7,-0.2588190451068237,0.9659258262879153,0.7722034081204063,0.6353753980815036
170,78.54545454545455,54.81818181818182,8,5.20807598120134e-13,1.0,0.7616241517142583,0.6480190209596756
171,80.0,51.0,0,0.2588190450979258,0.9659258262902995,0.762088444637064,0.6474729357669404
172,80.0,51.0,0,0.4999999999913095,0.8660254037894561,0.7625523460163518,0.6469265179175747
173,76.0,56.0,6,0.7071067811860096,0.7071067811870856,0.7630158556138166,0.646379767692272
174,94.16666666666667,46.833333333333336,10,0.8660254037814193,0.5000000000052297,0.7634789731913177,0.6458326853719398
175,121.58333333333333,34.833333333333336,46,0.9659258262861393,0.2588190451134518,0.7639416985109163,0.6452852712376568
176,119.75,34.416666666666664,75,1.0,2.0425365534743847e-12,0.7644040313348746,0.6447375255706713
177,126.41666666666667,33.0,67,0.9659258262909629,-0.2588190450954498,0.7648659714256567,0.6441894486524027
178,96.33333333333333,44.083333333333336,85,0.8660254037907378,-0.49999999998908956,0.7653275185459283,0.6436410407644402
179,114.75,37.083333333333336,98,0.7071067811888981,-0.7071067811841969,0.7657886724585573,0.6430923021885431
180,114.0,36.333333333333336,113,0.5000000000074496,-0.8660254037801376,0.7662494329266133,0.6425432332066408
181,124.75,33.166666666666664,92,0.25881904511177567,-0.9659258262865884,0.7776398862716796,0.6287099548117313
182,111.33333333333333,36.916666666666664,89,3.073420830801269e-13,-1.0,0.7780903346830201,0.6281523947839932
183,135.75,30.5,126,-0.2588190450971259,-0.9659258262905138,0.7785403833294772,0.62759451202603
184,128.41666666666666,32.416666666666664,131,-0.4999999999905923,-0.8660254037898701,0.7789900319798262,0.6270363068244689
185,121.75,34.75,139,-0.7071067811854239,-0.7071067811876711,0.7794392804030479,0.6264777794661027
186,107.41666666666667,39.25,109,-0.8660254037810052,-0.5000000000059469,0.7798881283683289,0.6259189302378904
187,121.16666666666667,34.583333333333336,51,-0.965925826285925,-0.2588190451142517,0.7803365756450614,0.6253597594269553
188,120.91666666666667,34.916666666666664,53,-1.0,-2.8706862346746455e-12,0.7807846220028436,0.6248002673205868
189,108.91666666666667,39.166666666666664,35,-0.9659258262911773,0.25881904509464987,0.781232267211515,0.6242404542061946
190,117.5,35.5,43,-0.8660254037838759,0.5000000000009747,0.7816795110410149,0.6236803203714864
191,93.0,46.666666666666664,11,-0.6915130557812067,0.7223639620607729,0.7821635719779201,0.6230731471269975
192,94.6,45.4,17,-0.5000000000081668,0.8660254037797235,0.7825727936436786,0.6225590916922894
193,98.63636363636364,48.0,5,-0.2588190451026716,0.9659258262890279,0.7830188319578945,0.6219979974238621
194,120.54545454545455,33.63636363636363,1,-9.732569008257941e-12,1.0,0.7726586356001856,0.6348217331128949
195,103.0,40.0,0,0.25881904510207787,0.965925826289187,0.7731134661057631,0.6342677419875088
196,103.0,40.0,0,0.49999999999503214,0.8660254037873069,0.7735678994034576,0.633713424989973
197,89.66666666666667,47.166666666666664,5,0.7071067811787592,0.7071067811943358,0.7740219352597916,0.6331587824050828
198,62.083333333333336,73.25,12,0.8660254037835685,0.500000000001507,0.7744755734414919,0.6326038145178009
199,103.83333333333333,42.416666666666664,39,0.9659258262872519,0.2588190451092997,0.7749288137155257,0.6320485216132129
200,122.25,34.333333333333336,76,1.0,1.229591315985246e-11,0.7753816558489567,0.6314929039767035
201,111.0909090909091,37.54545454545455,67,0.9659258262898504,-0.25881904509960185,0.7758340996091609,0.6309369618936923
202,109.16666666666667,39.666666666666664,67,0.8660254037885885,-0.49999999999281225,0.7762861447636832,0.6303806956498096
203,107.41666666666667,38.75,90,0.7071067811858586,-0.7071067811872365,0.7767377910802733,0.629824105530852
204,122.33333333333333,33.916666666666664,104,0.500000000003727,-0.8660254037822869,0.7771890383268855,0.6292671918227828
205,107.08333333333333,38.5,88,0.2588190451076236,-0.965925826287701,0.7883398472262064,0.6152400224915163
206,128.25,32.916666666666664,83,1.0560718689458202e-11,-1.0,0.7887806378795533,0.6146747963812449
207,99.91666666666667,42.166666666666664,79,-0.25881904510127796,-0.9659258262894013,0.7892210232755854,0.6141092544652278
208,108.33333333333333,39.666666666666664,68,-0.49999999999431494,-0.8660254037877209,0.7896610031880426,0.6135433970340274
209,112.75,37.333333333333336,76,-0.7071067811781737,-0.7071067811949214,0.7901005773908735,0.6129772243783682
210,98.0,42.583333333333336,68,-0.8660254037831545,-0.5000000000022242,0.7905397456582348,0.6124107367891367
211,108.91666666666667,38.333333333333336,59,-0.9659258262870375,-0.2588190451100996,0.7909785077644923,0.6118439345573812
212,97.75,45.25,26,-1.0,1.427852387314131e-12,0.7914168634842199,0.6112768179743115
213,121.5,34.416666666666664,18,-0.9659258262900647,0.25881904509880194,0.7918548125922007,0.6107093873312991
214,95.5,47.333333333333336,28,-0.8660254037890026,0.49999999999209505,0.7922923548634263,0.6101416429198768
215,112.91666666666667,38.25,26,-0.7071067811864442,0.7071067811866509,0.7927294900730978,0.6095735850317386
216,89.91666666666667,47.0,22,-0.5000000000044441,0.8660254037818728,0.7931662179966251,0.6090052139587396
217,83.83333333333333,50.5,23,-0.2588190451125756,0.9659258262863741,0.793602538409662,0.6084365299928505
218,85.0,50.5,6,0.043619387356605324,0.9990482215822389,0.7835387015163299,0.6213429835655213
219,82.54545454545455,51.09090909090909,9,0.25881904509217385,0.9659258262918408,0.783909701466273,0.6208748504707359
220,70.08333333333333,59.166666666666664,4,0.4999999999987548,0.8660254037851576,0.7843545322027277,0.6203127983630841
221,80.41666666666667,53.416666666666664,4,0.7071067811817988,0.7071067811912962,0.7847989599558984,0.6197504275530111
222,87.0,47.0,1,0.8660254037784418,0.5000000000103867,0.7852429844974487,0.6191877383294501
223,93.0,44.25,7,0.9659258262883644,0.2588190451051476,0.7856866055992487,0.6186247309814978
224,105.83333333333333,39.25,10,1.0,7.997374537863683e-12,0.7861298230333763,0.6180614057984145
225,100.0,41.75,18,0.9659258262887379,-0.2588190451037539,0.7865726365721166,0.6174977630696236
226,93.16666666666667,47.0,32,0.8660254037864392,-0.4999999999965349,0.7870150459879621,0.6169338030847117
227,113.75,38.333333333333336,63,0.7071067811931088,-0.7071067811799863,0.7874570510536482,0.6163695261333838
228,112.83333333333333,37.833333333333336,65,0.5000000000000043,-0.8660254037844362,0.7878986515420127,0.6158049325056418
229,116.58333333333333,36.083333333333336,58,0.25881904510347153,-0.9659258262888135,0.7988065161562893,0.601588023273612
230,116.16666666666667,37.083333333333336,47,6.2621800674694256e-12,-1.0,0.7992375186092397,0.601015298347176
231,115.91666666666667,36.416666666666664,48,-0.25881904509137393,-0.965925826292055,0.7996681104324053,0.6004422646328842
232,107.58333333333333,39.916666666666664,49,-0.49999999999803757,-0.8660254037855717,0.8000982914044891,0.5998689224252389
233,108.66666666666667,38.833333333333336,53,-0.7071067811812132,-0.7071067811918819,0.8005280613045084,0.5992952720187648
234,105.91666666666667,39.75,86,-0.8660254037853038,-0.4999999999985016,0.8009574199116574,0.5987213137081902
235,90.91666666666667,45.583333333333336,39,-0.96592582628815,-0.25881904510594755,0.8013863670053413,0.5981470477884017
236,98.16666666666667,42.75,55,-1.0,-8.825524219063944e-12,0.8018149023651773,0.5975724745544437
237,115.08333333333333,37.333333333333336,30,-0.9659258262889522,0.258819045102954,0.8022430257709935,0.596997594301519
238,97.25,44.0,14,-0.8660254037868533,0.4999999999958177,0.8026707370028302,0.5964224073249876
239,110.91666666666667,37.583333333333336,11,-0.7071067811936944,0.7071067811794006,0.8030980358409391,0.5958469139203674
240,118.91666666666667,37.583333333333336,12,-0.5000000000007215,0.866025403784022,0.8035249220657839,0.5952711143833337
241,70.58333333333333,63.333333333333336,2,-0.2588190451084235,0.9659258262874867,0.8039513954580404,0.5946950090097188
242,81.45454545454545,50.27272727272727,7,-1.1354917642803878e-12,1.0,0.794038451087968,0.6078675334263384
243,95.91666666666667,43.166666666666664,9,0.2588190450963259,0.9659258262907282,0.7944739558076158,0.6072982245514953
244,81.25,51.0,12,0.4999999999898751,0.8660254037902843,0.7949090523448532,0.6067286036608193
245,85.83333333333333,50.416666666666664,18,0.7071067811848384,0.7071067811882568,0.7953437404761374,0.6061586710469682
246,94.58333333333333,43.5,5,0.8660254037805911,0.5000000000066641,0.7957780199781359,0.6055884270027603
247,75.58333333333333,62.0,6,0.965925826289477,0.2588190451009955,0.7962118906277258,0.605017871821174
248,82.16666666666667,51.166666666666664,5,1.0,3.698835915874906e-12,0.7966453522019943,0.6044470057953472
249,85.58333333333333,58.833333333333336,17,0.9659258262913917,-0.25881904509384995,0.7970784044782389,0.6038758292185779
